id,version_id,location_area_id,pokemon_id,min_level,max_level
3082,12,139,203,21,21
3083,12,139,74,20,20
3084,12,139,397,21,21
3085,12,139,397,21,21
3086,12,139,402,21,21
3087,12,139,75,21,21
3088,12,139,75,21,21
3089,12,139,402,21,21
3090,12,139,400,21,21
3091,12,139,30,21,21
3092,12,139,203,22,22
3093,12,139,30,22,22
3094,12,139,402,22,22
3095,12,139,397,22,22
3096,12,139,400,22,22
3097,12,139,75,22,22
3098,12,139,400,22,22
3099,12,139,33,22,22
3100,12,139,75,22,22
3101,12,139,33,22,22
3102,12,140,459,34,34
3103,12,140,215,34,34
3104,12,140,307,35,35
3105,12,140,307,35,35
3106,12,140,41,35,35
3107,12,140,67,35,35
3108,12,140,67,35,35
3109,12,140,164,35,35
3110,12,140,308,35,35
3111,12,140,361,35,35
3112,12,140,67,36,36
3113,12,140,361,36,36
3114,12,140,459,35,35
3115,12,140,215,35,35
3116,12,140,308,36,36
3117,12,140,308,36,36
3118,12,140,308,36,36
3119,12,140,216,36,36
3120,12,140,308,36,36
3121,12,140,308,36,36
3122,12,140,308,36,36
3123,12,140,308,36,36
3124,12,140,308,36,36
3125,12,140,216,36,36
3126,12,140,308,36,36
3127,12,140,308,36,36
3128,12,140,308,36,36
3129,12,140,361,36,36
3130,12,140,308,36,36
3131,12,140,361,36,36
3132,12,141,396,2,2
3133,12,141,84,2,2
3134,12,141,399,2,2
3135,12,141,84,2,2
3136,12,141,396,3,3
3137,12,141,396,3,3
3138,12,141,399,3,3
3139,12,141,399,3,3
3140,12,141,396,3,3
3141,12,141,29,3,3
3142,12,141,399,3,3
3143,12,141,29,3,3
3144,12,141,396,3,3
3145,12,141,399,3,3
3146,12,141,396,2,2
3147,12,141,396,2,2
3148,12,141,396,2,2
3149,12,141,396,2,2
3150,12,141,58,2,2
3151,12,141,396,2,2
3152,12,141,399,2,2
3153,12,141,396,2,2
3154,12,141,396,2,2
3155,12,141,396,2,2
3156,12,141,58,2,2
3157,12,141,396,2,2
3158,12,141,396,2,2
3159,12,141,32,2,2
3160,12,141,399,2,2
3161,12,141,32,2,2
3162,12,142,403,3,3
3163,12,142,263,3,3
3164,12,142,399,3,3
3165,12,142,263,3,3
3166,12,142,396,4,4
3167,12,142,396,4,4
3168,12,142,401,4,4
3169,12,142,401,3,3
3170,12,142,396,3,3
3171,12,142,401,3,3
3172,12,142,396,3,3
3173,12,142,161,3,3
3174,12,142,403,4,4
3175,12,142,161,4,4
3176,12,142,396,4,4
3177,12,142,399,4,4
3178,12,142,396,2,2
3179,12,142,396,2,2
3180,12,142,396,2,2
3181,12,142,396,2,2
3182,12,142,58,2,2
3183,12,142,396,2,2
3184,12,142,399,2,2
3185,12,142,399,2,2
3186,12,142,399,2,2
3187,12,142,399,2,2
3188,12,142,58,2,2
3189,12,142,399,2,2
3190,12,142,396,2,2
3191,12,142,161,2,2
3192,12,142,399,2,2
3193,12,142,161,2,2
3194,12,143,396,4,4
3195,12,143,104,4,4
3196,12,143,403,4,4
3197,12,143,104,4,4
3198,12,143,396,5,5
3199,12,143,396,5,5
3200,12,143,41,5,5
3201,12,143,401,4,4
3202,12,143,396,4,4
3203,12,143,401,4,4
3204,12,143,399,4,4
3205,12,143,280,4,4
3206,12,143,63,5,5
3207,12,143,280,5,5
3208,12,143,63,4,4
3209,12,143,403,5,5
3210,12,143,396,5,5
3211,12,143,273,5,5
3212,12,143,270,5,5
3213,12,143,204,5,5
3214,12,143,396,5,5
3215,12,143,396,5,5
3216,12,143,399,5,5
3217,12,143,273,5,5
3218,12,143,270,5,5
3219,12,143,204,5,5
3220,12,143,399,5,5
3221,12,143,399,5,5
3222,12,143,396,6,6
3223,12,143,280,6,6
3224,12,143,399,6,6
3225,12,143,281,6,6
3226,12,143,54,20,30
3227,12,143,54,20,40
3228,12,143,55,30,40
3229,12,143,55,30,40
3230,12,143,55,20,40
3231,12,143,129,4,6
3232,12,143,129,3,7
3233,12,143,129,5,10
3234,12,143,129,5,10
3235,12,143,129,5,10
3236,12,143,129,15,20
3237,12,143,118,15,20
3238,12,143,129,10,25
3239,12,143,118,10,25
3240,12,143,118,10,25
3241,12,143,130,30,40
3242,12,143,119,30,40
3243,12,143,130,40,55
3244,12,143,119,20,50
3245,12,143,119,20,50
3246,12,144,396,4,4
3247,12,144,399,4,4
3248,12,144,406,4,4
3249,12,144,406,4,4
3250,12,144,41,4,4
3251,12,144,401,4,4
3252,12,144,396,4,4
3253,12,144,401,4,4
3254,12,144,406,4,4
3255,12,144,280,4,4
3256,12,144,403,4,4
3257,12,144,280,4,4
3258,12,144,406,5,5
3259,12,144,403,5,5
3260,12,144,396,6,6
3261,12,144,273,6,6
3262,12,144,270,6,6
3263,12,144,204,6,6
3264,12,144,10,6,6
3265,12,144,13,6,6
3266,12,144,399,6,6
3267,12,144,273,6,6
3268,12,144,270,6,6
3269,12,144,204,6,6
3270,12,144,10,6,6
3271,12,144,13,6,6
3272,12,144,396,6,6
3273,12,144,280,6,6
3274,12,144,399,6,6
3275,12,144,281,6,6
3276,12,144,54,20,30
3277,12,144,54,20,40
3278,12,144,55,30,40
3279,12,144,55,30,40
3280,12,144,55,20,40
3281,12,144,129,4,6
3282,12,144,129,3,7
3283,12,144,129,5,10
3284,12,144,129,5,10
3285,12,144,129,5,10
3286,12,144,129,15,20
3287,12,144,118,15,20
3288,12,144,129,10,25
3289,12,144,118,10,25
3290,12,144,118,10,25
3291,12,144,130,30,40
3292,12,144,119,30,40
3293,12,144,130,40,55
3294,12,144,119,20,50
3295,12,144,119,20,50
3296,12,145,396,6,6
3297,12,145,399,6,6
3298,12,145,406,6,6
3299,12,145,406,6,6
3300,12,145,41,6,6
3301,12,145,401,6,6
3302,12,145,396,6,6
3303,12,145,401,6,6
3304,12,145,406,6,6
3305,12,145,191,6,6
3306,12,145,403,6,6
3307,12,145,191,6,6
3308,12,145,406,7,7
3309,12,145,403,7,7
3310,12,145,396,8,8
3311,12,145,273,8,8
3312,12,145,270,8,8
3313,12,145,204,8,8
3314,12,145,396,8,8
3315,12,145,396,8,8
3316,12,145,399,8,8
3317,12,145,273,8,8
3318,12,145,270,8,8
3319,12,145,204,8,8
3320,12,145,399,8,8
3321,12,145,399,8,8
3322,12,145,396,8,8
3323,12,145,191,8,8
3324,12,145,399,8,8
3325,12,145,191,8,8
3326,12,145,54,20,30
3327,12,145,54,20,40
3328,12,145,55,30,40
3329,12,145,55,30,40
3330,12,145,55,20,40
3331,12,145,129,4,6
3332,12,145,129,3,7
3333,12,145,129,5,10
3334,12,145,129,5,10
3335,12,145,129,5,10
3336,12,145,129,15,20
3337,12,145,118,15,20
3338,12,145,129,10,25
3339,12,145,118,10,25
3340,12,145,118,10,25
3341,12,145,130,30,40
3342,12,145,119,30,40
3343,12,145,130,40,55
3344,12,145,119,20,50
3345,12,145,119,20,50
3346,12,146,418,8,8
3347,12,146,422,8,8
3348,12,146,418,9,9
3349,12,146,422,9,9
3350,12,146,399,9,9
3351,12,146,187,9,9
3352,12,146,422,9,9
3353,12,146,187,9,9
3354,12,146,417,9,9
3355,12,146,417,9,9
3356,12,146,418,10,10
3357,12,146,418,10,10
3358,12,146,418,10,10
3359,12,146,418,10,10
3360,12,146,239,10,10
3361,12,146,418,10,10
3362,12,146,422,10,10
3363,12,146,422,10,10
3364,12,146,422,10,10
3365,12,146,422,10,10
3366,12,146,239,10,10
3367,12,146,422,10,10
3368,12,146,418,10,10
3369,12,146,187,10,10
3370,12,146,422,10,10
3371,12,146,187,10,10
3372,12,146,72,20,30
3373,12,146,278,20,30
3374,12,146,73,20,40
3375,12,146,279,20,40
3376,12,146,279,20,40
3377,12,146,129,4,6
3378,12,146,129,3,7
3379,12,146,129,5,10
3380,12,146,129,5,10
3381,12,146,129,5,10
3382,12,146,129,15,20
3383,12,146,456,15,20
3384,12,146,129,10,25
3385,12,146,456,10,25
3386,12,146,456,10,25
3387,12,146,130,30,40
3388,12,146,457,30,40
3389,12,146,90,20,40
3390,12,146,457,20,50
3391,12,146,457,20,50
3392,12,147,418,10,10
3393,12,147,399,10,10
3394,12,147,418,11,11
3395,12,147,399,11,11
3396,12,147,422,11,11
3397,12,147,187,11,11
3398,12,147,399,11,11
3399,12,147,187,11,11
3400,12,147,417,11,11
3401,12,147,417,11,11
3402,12,147,418,12,12
3403,12,147,418,12,12
3404,12,147,270,12,12
3405,12,147,418,12,12
3406,12,147,418,12,12
3407,12,147,418,12,12
3408,12,147,399,12,12
3409,12,147,399,12,12
3410,12,147,270,12,12
3411,12,147,399,12,12
3412,12,147,399,12,12
3413,12,147,399,12,12
3414,12,147,418,12,12
3415,12,147,188,12,12
3416,12,147,399,12,12
3417,12,147,188,12,12
3418,12,147,54,20,30
3419,12,147,54,20,40
3420,12,147,55,30,40
3421,12,147,55,30,40
3422,12,147,55,20,40
3423,12,147,129,4,6
3424,12,147,129,3,7
3425,12,147,129,5,10
3426,12,147,129,5,10
3427,12,147,129,5,10
3428,12,147,129,15,20
3429,12,147,339,15,20
3430,12,147,129,10,25
3431,12,147,339,10,25
3432,12,147,339,10,25
3433,12,147,130,30,40
3434,12,147,340,30,40
3435,12,147,130,40,55
3436,12,147,340,20,50
3437,12,147,340,20,50
3438,12,148,77,14,14
3439,12,148,299,14,14
3440,12,148,434,14,14
3441,12,148,299,14,14
3442,12,148,77,15,15
3443,12,148,77,15,15
3444,12,148,41,15,15
3445,12,148,401,14,14
3446,12,148,77,14,14
3447,12,148,402,14,14
3448,12,148,74,14,14
3449,12,148,343,14,14
3450,12,148,402,15,15
3451,12,148,343,15,15
3452,12,148,436,15,15
3453,12,148,436,15,15
3454,12,148,77,15,15
3455,12,148,77,15,15
3456,12,148,77,15,15
3457,12,148,207,15,15
3458,12,148,77,15,15
3459,12,148,77,15,15
3460,12,148,434,15,15
3461,12,148,434,15,15
3462,12,148,434,15,15
3463,12,148,207,15,15
3464,12,148,434,15,15
3465,12,148,434,15,15
3466,12,148,77,16,16
3467,12,148,343,16,16
3468,12,148,434,16,16
3469,12,148,343,16,16
3470,12,149,66,5,5
3471,12,149,231,5,5
3472,12,149,74,5,5
3473,12,149,231,5,5
3474,12,149,66,6,6
3475,12,149,66,6,6
3476,12,149,41,6,6
3477,12,149,401,6,6
3478,12,149,66,6,6
3479,12,149,401,6,6
3480,12,149,74,6,6
3481,12,149,246,6,6
3482,12,149,74,6,6
3483,12,149,246,6,6
3484,12,149,74,7,7
3485,12,149,74,7,7
3486,12,149,66,7,7
3487,12,149,66,7,7
3488,12,149,66,7,7
3489,12,149,207,7,7
3490,12,149,66,7,7
3491,12,149,66,7,7
3492,12,149,74,7,7
3493,12,149,74,7,7
3494,12,149,74,7,7
3495,12,149,207,7,7
3496,12,149,74,7,7
3497,12,149,74,7,7
3498,12,149,66,7,7
3499,12,149,246,7,7
3500,12,149,74,7,7
3501,12,149,246,7,7
3502,12,150,54,16,16
3503,12,150,206,16,16
3504,12,150,399,16,16
3505,12,150,206,16,16
3506,12,150,307,16,16
3507,12,150,307,16,16
3508,12,150,41,16,16
3509,12,150,66,16,16
3510,12,150,66,16,16
3511,12,150,41,16,16
3512,12,150,307,17,17
3513,12,150,236,17,17
3514,12,150,66,17,17
3515,12,150,236,17,17
3516,12,150,54,17,17
3517,12,150,400,17,17
3518,12,150,54,18,18
3519,12,150,335,18,18
3520,12,150,336,18,18
3521,12,150,54,18,18
3522,12,150,54,18,18
3523,12,150,54,18,18
3524,12,150,400,18,18
3525,12,150,335,18,18
3526,12,150,336,18,18
3527,12,150,400,18,18
3528,12,150,400,18,18
3529,12,150,400,18,18
3530,12,150,54,18,18
3531,12,150,236,18,18
3532,12,150,400,18,18
3533,12,150,236,18,18
3534,12,150,54,20,30
3535,12,150,54,20,40
3536,12,150,55,30,40
3537,12,150,55,30,40
3538,12,150,55,20,40
3539,12,150,129,4,6
3540,12,150,129,3,7
3541,12,150,129,5,10
3542,12,150,129,5,10
3543,12,150,129,5,10
3544,12,150,129,15,20
3545,12,150,339,15,20
3546,12,150,129,10,25
3547,12,150,339,10,25
3548,12,150,339,10,25
3549,12,150,130,30,40
3550,12,150,340,30,40
3551,12,150,130,40,55
3552,12,150,340,20,50
3553,12,150,340,20,50
3554,12,151,396,16,16
3555,12,151,209,16,16
3556,12,151,400,16,16
3557,12,151,209,16,16
3558,12,151,439,16,16
3559,12,151,397,16,16
3560,12,151,92,16,16
3561,12,151,439,16,16
3562,12,151,400,16,16
3563,12,151,41,16,16
3564,12,151,400,17,17
3565,12,151,128,17,17
3566,12,151,397,17,17
3567,12,151,128,17,17
3568,12,151,400,18,18
3569,12,151,397,18,18
3570,12,151,113,16,16
3571,12,151,113,16,16
3572,12,151,113,16,16
3573,12,151,113,16,16
3574,12,151,113,16,16
3575,12,151,37,16,16
3576,12,151,439,16,16
3577,12,151,439,16,16
3578,12,151,439,16,16
3579,12,151,439,16,16
3580,12,151,439,16,16
3581,12,151,37,16,16
3582,12,151,113,16,16
3583,12,151,241,16,16
3584,12,151,439,16,16
3585,12,151,241,16,16
3586,12,151,54,20,30
3587,12,151,54,20,40
3588,12,151,55,30,40
3589,12,151,55,30,40
3590,12,151,55,20,40
3591,12,151,129,4,6
3592,12,151,129,3,7
3593,12,151,129,5,10
3594,12,151,129,5,10
3595,12,151,129,5,10
3596,12,151,129,15,20
3597,12,151,118,15,20
3598,12,151,129,10,25
3599,12,151,118,10,25
3600,12,151,118,10,25
3601,12,151,130,30,40
3602,12,151,119,30,40
3603,12,151,130,40,55
3604,12,151,119,20,50
3605,12,151,119,20,50
3606,12,152,92,16,16
3607,12,152,41,16,16
3608,12,152,92,17,17
3609,12,152,92,17,17
3610,12,152,198,17,17
3611,12,152,41,17,17
3612,12,152,41,17,17
3613,12,152,198,17,17
3614,12,152,92,17,17
3615,12,152,41,17,17
3616,12,152,92,18,18
3617,12,152,41,18,18
3618,12,152,92,18,18
3619,12,152,41,18,18
3620,12,152,92,18,18
3621,12,152,41,18,18
3622,12,153,92,17,17
3623,12,153,41,17,17
3624,12,153,92,18,18
3625,12,153,92,18,18
3626,12,153,198,18,18
3627,12,153,41,18,18
3628,12,153,41,18,18
3629,12,153,198,18,18
3630,12,153,92,18,18
3631,12,153,41,18,18
3632,12,153,92,19,19
3633,12,153,41,19,19
3634,12,153,92,19,19
3635,12,153,41,19,19
3636,12,153,92,19,19
3637,12,153,41,19,19
3638,12,154,92,18,18
3639,12,154,41,18,18
3640,12,154,92,19,19
3641,12,154,92,19,19
3642,12,154,198,19,19
3643,12,154,41,19,19
3644,12,154,41,19,19
3645,12,154,198,19,19
3646,12,154,92,19,19
3647,12,154,41,19,19
3648,12,154,92,20,20
3649,12,154,41,20,20
3650,12,154,92,20,20
3651,12,154,41,20,20
3652,12,154,92,20,20
3653,12,154,42,19,19
3654,12,155,92,19,19
3655,12,155,41,19,19
3656,12,155,92,20,20
3657,12,155,92,20,20
3658,12,155,198,20,20
3659,12,155,41,20,20
3660,12,155,41,20,20
3661,12,155,198,20,20
3662,12,155,92,20,20
3663,12,155,41,20,20
3664,12,155,92,21,21
3665,12,155,41,21,21
3666,12,155,92,21,21
3667,12,155,42,20,20
3668,12,155,92,21,21
3669,12,155,42,21,21
3670,12,156,92,20,20
3671,12,156,41,20,20
3672,12,156,92,21,21
3673,12,156,92,21,21
3674,12,156,198,21,21
3675,12,156,41,21,21
3676,12,156,41,21,21
3677,12,156,198,21,21
3678,12,156,92,21,21
3679,12,156,41,21,21
3680,12,156,92,22,22
3681,12,156,42,21,21
3682,12,156,92,22,22
3683,12,156,42,22,22
3684,12,156,92,22,22
3685,12,156,42,23,23
3686,12,157,77,19,19
3687,12,157,74,19,19
3688,12,157,439,18,18
3689,12,157,77,18,18
3690,12,157,402,18,18
3691,12,157,439,18,18
3692,12,157,77,18,18
3693,12,157,402,18,18
3694,12,157,74,19,19
3695,12,157,128,19,19
3696,12,157,402,19,19
3697,12,157,128,19,19
3698,12,157,77,18,18
3699,12,157,77,20,20
3700,12,157,113,18,18
3701,12,157,273,18,18
3702,12,157,113,18,18
3703,12,157,204,18,18
3704,12,157,113,18,18
3705,12,157,113,18,18
3706,12,157,439,20,20
3707,12,157,274,20,20
3708,12,157,439,20,20
3709,12,157,204,20,20
3710,12,157,439,20,20
3711,12,157,439,20,20
3712,12,157,113,20,20
3713,12,157,241,20,20
3714,12,157,439,20,20
3715,12,157,241,20,20
3716,12,158,54,25,25
3717,12,158,400,24,24
3718,12,158,307,24,24
3719,12,158,307,24,24
3720,12,158,163,24,24
3721,12,158,66,25,25
3722,12,158,66,25,25
3723,12,158,164,25,25
3724,12,158,307,25,25
3725,12,158,352,25,25
3726,12,158,66,26,26
3727,12,158,352,26,26
3728,12,158,67,26,26
3729,12,158,307,25,25
3730,12,158,67,26,26
3731,12,158,335,26,26
3732,12,158,336,26,26
3733,12,158,67,26,26
3734,12,158,67,26,26
3735,12,158,67,26,26
3736,12,158,307,26,26
3737,12,158,335,26,26
3738,12,158,336,26,26
3739,12,158,307,26,26
3740,12,158,307,26,26
3741,12,158,307,26,26
3742,12,158,67,26,26
3743,12,158,352,26,26
3744,12,158,307,26,26
3745,12,158,352,26,26
3746,12,158,54,20,30
3747,12,158,54,20,40
3748,12,158,55,30,40
3749,12,158,55,30,40
3750,12,158,55,20,40
3751,12,158,129,4,6
3752,12,158,129,3,7
3753,12,158,129,5,10
3754,12,158,129,5,10
3755,12,158,129,5,10
3756,12,158,129,15,20
3757,12,158,339,15,20
3758,12,158,129,10,25
3759,12,158,339,10,25
3760,12,158,339,10,25
3761,12,158,130,30,40
3762,12,158,340,30,40
3763,12,158,130,40,55
3764,12,158,340,20,50
3765,12,158,340,20,50
3766,12,159,307,13,13
3767,12,159,399,13,13
3768,12,159,307,12,12
3769,12,159,307,12,12
3770,12,159,41,12,12
3771,12,159,399,14,14
3772,12,159,399,14,14
3773,12,159,163,14,14
3774,12,159,74,13,13
3775,12,159,236,13,13
3776,12,159,77,13,13
3777,12,159,236,13,13
3778,12,159,433,13,13
3779,12,159,433,13,13
3780,12,159,399,12,12
3781,12,159,399,12,12
3782,12,159,399,12,12
3783,12,159,216,12,12
3784,12,159,399,12,12
3785,12,159,399,12,12
3786,12,159,307,14,14
3787,12,159,307,14,14
3788,12,159,307,14,14
3789,12,159,216,14,14
3790,12,159,307,14,14
3791,12,159,307,14,14
3792,12,159,399,12,12
3793,12,159,236,12,12
3794,12,159,307,14,14
3795,12,159,236,14,14
3796,12,160,307,27,27
3797,12,160,75,27,27
3798,12,160,77,26,26
3799,12,160,77,26,26
3800,12,160,41,26,26
3801,12,160,67,28,28
3802,12,160,67,28,28
3803,12,160,164,28,28
3804,12,160,67,27,27
3805,12,160,333,27,27
3806,12,160,307,28,28
3807,12,160,333,28,28
3808,12,160,433,27,27
3809,12,160,433,28,28
3810,12,160,307,28,28
3811,12,160,307,28,28
3812,12,160,307,28,28
3813,12,160,216,28,28
3814,12,160,307,28,28
3815,12,160,307,28,28
3816,12,160,77,27,27
3817,12,160,77,27,27
3818,12,160,77,27,27
3819,12,160,216,27,27
3820,12,160,77,27,27
3821,12,160,77,27,27
3822,12,160,307,28,28
3823,12,160,333,28,28
3824,12,160,77,28,28
3825,12,160,333,28,28
3826,12,161,396,16,16
3827,12,161,406,16,16
3828,12,161,397,17,17
3829,12,161,397,17,17
3830,12,161,402,17,17
3831,12,161,402,17,17
3832,12,161,397,17,17
3833,12,161,402,17,17
3834,12,161,315,16,16
3835,12,161,235,16,16
3836,12,161,406,16,16
3837,12,161,235,16,16
3838,12,161,315,17,17
3839,12,161,397,18,18
3840,12,161,402,17,17
3841,12,161,402,17,17
3842,12,161,402,18,18
3843,12,161,235,18,18
3844,12,161,402,18,18
3845,12,161,235,18,18
3846,12,161,54,20,30
3847,12,161,54,20,40
3848,12,161,55,30,40
3849,12,161,55,30,40
3850,12,161,55,20,40
3851,12,161,129,4,6
3852,12,161,129,3,7
3853,12,161,129,5,10
3854,12,161,129,5,10
3855,12,161,129,5,10
3856,12,161,129,15,20
3857,12,161,118,15,20
3858,12,161,129,10,25
3859,12,161,118,10,25
3860,12,161,118,10,25
3861,12,161,130,30,40
3862,12,161,119,30,40
3863,12,161,130,40,55
3864,12,161,119,20,50
3865,12,161,119,20,50
3866,12,162,194,18,18
3867,12,162,400,18,18
3868,12,162,315,19,19
3869,12,162,315,19,19
3870,12,162,402,19,19
3871,12,162,400,19,19
3872,12,162,400,19,19
3873,12,162,402,19,19
3874,12,162,402,18,18
3875,12,162,88,18,18
3876,12,162,315,18,18
3877,12,162,88,18,18
3878,12,162,315,20,20
3879,12,162,194,18,18
3880,12,162,400,20,20
3881,12,162,400,20,20
3882,12,162,271,20,20
3883,12,162,400,20,20
3884,12,162,23,20,20
3885,12,162,400,20,20
3886,12,162,194,18,18
3887,12,162,194,18,18
3888,12,162,270,18,18
3889,12,162,194,18,18
3890,12,162,23,18,18
3891,12,162,194,18,18
3892,12,162,400,20,20
3893,12,162,88,20,20
3894,12,162,194,18,18
3895,12,162,88,18,18
3896,12,162,194,20,30
3897,12,162,194,20,40
3898,12,162,195,30,40
3899,12,162,195,30,40
3900,12,162,195,20,40
3901,12,162,129,4,6
3902,12,162,129,3,7
3903,12,162,129,5,10
3904,12,162,129,5,10
3905,12,162,129,5,10
3906,12,162,129,15,20
3907,12,162,339,15,20
3908,12,162,129,10,25
3909,12,162,339,10,25
3910,12,162,339,10,25
3911,12,162,130,30,40
3912,12,162,340,30,40
3913,12,162,130,40,55
3914,12,162,340,20,50
3915,12,162,340,20,50
3916,12,163,418,20,20
3917,12,163,359,20,20
3918,12,163,422,20,20
3919,12,163,359,20,20
3920,12,163,418,21,21
3921,12,163,278,20,20
3922,12,163,278,20,20
3923,12,163,422,20,20
3924,12,163,422,21,21
3925,12,163,277,21,21
3926,12,163,278,20,20
3927,12,163,277,20,20
3928,12,163,419,22,22
3929,12,163,422,22,22
3930,12,163,419,22,22
3931,12,163,422,22,22
3932,12,163,419,22,22
3933,12,163,277,22,22
3934,12,163,422,22,22
3935,12,163,277,22,22
3936,12,163,72,20,30
3937,12,163,278,20,30
3938,12,163,73,20,40
3939,12,163,279,20,40
3940,12,163,279,20,40
3941,12,163,129,4,6
3942,12,163,129,3,7
3943,12,163,129,5,10
3944,12,163,129,5,10
3945,12,163,129,5,10
3946,12,163,129,15,20
3947,12,163,223,15,20
3948,12,163,129,10,25
3949,12,163,223,10,25
3950,12,163,223,10,25
3951,12,163,130,30,40
3952,12,163,224,30,40
3953,12,163,319,40,55
3954,12,163,224,20,50
3955,12,163,224,20,50
3956,12,164,77,23,23
3957,12,164,325,23,23
3958,12,164,74,22,22
3959,12,164,325,22,22
3960,12,164,77,23,23
3961,12,164,77,23,23
3962,12,164,402,23,23
3963,12,164,75,23,23
3964,12,164,75,23,23
3965,12,164,402,23,23
3966,12,164,434,23,23
3967,12,164,262,23,23
3968,12,164,203,24,24
3969,12,164,262,24,24
3970,12,164,402,24,24
3971,12,164,77,24,24
3972,12,164,434,24,24
3973,12,164,434,24,24
3974,12,164,434,24,24
3975,12,164,207,24,24
3976,12,164,434,24,24
3977,12,164,37,24,24
3978,12,164,75,24,24
3979,12,164,75,24,24
3980,12,164,75,24,24
3981,12,164,207,24,24
3982,12,164,75,24,24
3983,12,164,37,24,24
3984,12,164,434,24,24
3985,12,164,262,24,24
3986,12,164,75,24,24
3987,12,164,262,24,24
3988,12,164,54,20,30
3989,12,164,54,20,40
3990,12,164,55,30,40
3991,12,164,55,30,40
3992,12,164,55,20,40
3993,12,164,129,4,6
3994,12,164,129,3,7
3995,12,164,129,5,10
3996,12,164,129,5,10
3997,12,164,129,5,10
3998,12,164,129,15,20
3999,12,164,118,15,20
4000,12,164,129,10,25
4001,12,164,118,10,25
4002,12,164,118,10,25
4003,12,164,130,30,40
4004,12,164,119,30,40
4005,12,164,130,40,55
4006,12,164,119,20,50
4007,12,164,119,20,50
4008,12,165,77,21,21
4009,12,165,96,21,21
4010,12,165,74,20,20
4011,12,165,96,20,20
4012,12,165,77,22,22
4013,12,165,77,22,22
4014,12,165,402,22,22
4015,12,165,74,21,21
4016,12,165,77,21,21
4017,12,165,402,21,21
4018,12,165,63,20,20
4019,12,165,262,20,20
4020,12,165,402,20,20
4021,12,165,262,20,20
4022,12,165,64,20,20
4023,12,165,64,21,21
4024,12,165,74,22,22
4025,12,165,74,22,22
4026,12,165,74,22,22
4027,12,165,207,22,22
4028,12,165,74,22,22
4029,12,165,74,22,22
4030,12,165,64,22,22
4031,12,165,64,22,22
4032,12,165,64,22,22
4033,12,165,207,22,22
4034,12,165,64,22,22
4035,12,165,64,22,22
4036,12,165,74,22,22
4037,12,165,262,22,22
4038,12,165,64,22,22
4039,12,165,262,22,22
4040,12,166,459,32,32
4041,12,166,225,32,32
4042,12,166,215,32,32
4043,12,166,225,32,32
4044,12,166,307,33,33
4045,12,166,307,33,33
4046,12,166,41,33,33
4047,12,166,67,33,33
4048,12,166,67,33,33
4049,12,166,164,33,33
4050,12,166,307,34,34
4051,12,166,361,34,34
4052,12,166,67,34,34
4053,12,166,361,34,34
4054,12,166,459,33,33
4055,12,166,215,33,33
4056,12,166,75,33,33
4057,12,166,75,33,33
4058,12,166,75,33,33
4059,12,166,217,33,33
4060,12,166,75,33,33
4061,12,166,75,33,33
4062,12,166,75,34,34
4063,12,166,75,34,34
4064,12,166,75,34,34
4065,12,166,217,34,34
4066,12,166,75,34,34
4067,12,166,75,34,34
4068,12,166,75,33,33
4069,12,166,361,33,33
4070,12,166,75,34,34
4071,12,166,361,34,34
4072,12,167,459,34,34
4073,12,167,220,34,34
4074,12,167,215,34,34
4075,12,167,220,34,34
4076,12,167,307,35,35
4077,12,167,307,35,35
4078,12,167,41,35,35
4079,12,167,67,35,35
4080,12,167,67,35,35
4081,12,167,164,35,35
4082,12,167,308,35,35
4083,12,167,361,35,35
4084,12,167,67,36,36
4085,12,167,361,36,36
4086,12,167,459,35,35
4087,12,167,215,35,35
4088,12,167,308,36,36
4089,12,167,308,36,36
4090,12,167,308,36,36
4091,12,167,217,36,36
4092,12,167,308,36,36
4093,12,167,308,36,36
4094,12,167,308,36,36
4095,12,167,308,36,36
4096,12,167,308,36,36
4097,12,167,217,36,36
4098,12,167,308,36,36
4099,12,167,308,36,36
4100,12,167,308,36,36
4101,12,167,361,36,36
4102,12,167,308,36,36
4103,12,167,361,36,36
4104,12,168,419,28,28
4105,12,168,100,28,28
4106,12,168,422,28,28
4107,12,168,100,28,28
4108,12,168,419,29,29
4109,12,168,423,28,28
4110,12,168,122,29,29
4111,12,168,132,29,29
4112,12,168,278,29,29
4113,12,168,132,29,29
4114,12,168,419,30,30
4115,12,168,423,29,29
4116,12,168,122,30,30
4117,12,168,423,30,30
4118,12,168,122,30,30
4119,12,168,132,30,30
4120,12,168,423,30,30
4121,12,168,132,30,30
4122,12,168,72,20,30
4123,12,168,278,20,30
4124,12,168,73,20,40
4125,12,168,279,20,40
4126,12,168,279,20,40
4127,12,168,129,4,6
4128,12,168,129,3,7
4129,12,168,129,5,10
4130,12,168,129,5,10
4131,12,168,129,5,10
4132,12,168,129,15,20
4133,12,168,456,15,20
4134,12,168,129,10,25
4135,12,168,456,10,25
4136,12,168,456,10,25
4137,12,168,130,30,40
4138,12,168,457,30,40
4139,12,168,130,40,55
4140,12,168,457,20,50
4141,12,168,457,20,50
4142,12,169,72,20,30
4143,12,169,278,20,30
4144,12,169,73,20,40
4145,12,169,279,20,40
4146,12,169,279,20,40
4147,12,169,129,4,6
4148,12,169,129,3,7
4149,12,169,129,5,10
4150,12,169,129,5,10
4151,12,169,129,5,10
4152,12,169,129,15,20
4153,12,169,456,15,20
4154,12,169,129,10,25
4155,12,169,456,10,25
